perfil_integrado_media,perfil_integrado_desvio,perfil_integrado_curtose,perfil_integrado_assimetria,dmsnr_media,dmsnr_desvio,dmsnr_curtose,dmsnr_assimetria,pulsar
0.5147478186848266,0.3915397564616708,0.19930265084080978,0.02523926712382582,0.011528457600839566,0.08600485686007732,0.3437016392740899,0.09227154001959424,0
0.4956799319004044,0.18643775065284524,0.24473776707440947,0.053400806379731325,0.018566963244686163,0.13967163551523232,0.2610676934764543,0.041043921259748796,0
0.504532879336029,0.20351258333897443,0.2241739785070518,0.05165653377647243,0.008376496337176985,0.11939173164607887,0.37852642801671765,0.09928445529633587,0
0.7020217067461162,0.42113375324906993,0.19224799307713197,0.022228570412769415,0.009504606135590224,0.11076394505182467,0.36730026879193667,0.09753878420758555,0
0.5712704830815067,0.31596186594170733,0.22215316721210668,0.03621353283540274,0.00815911969969481,0.08102368762269004,0.37511205652732527,0.10896294487280017,0
0.6194083847627155,0.3777869428711856,0.17992576239294264,0.023025988967934303,0.012836465305980036,0.0975146268891136,0.31094728286094686,0.07007402370655638,0
0.5389657373909342,0.3953255223301076,0.1943532187958281,0.023176660492853326,0.008732544279348936,0.06240817544813372,0.3602867173956653,0.11546366406239233,0
0.5716535433070866,0.23191851619336484,0.17889123306774737,0.04093501440535381,0.01835708235425147,0.14422930808056333,0.28267828294932,0.050835021651872765,0
0.5238135773568845,0.37024105355452436,0.21405737365920452,0.022845069456553294,0.007165933330206382,0.059050797957521564,0.43880911316902504,0.17948087525845308,0
0.531432219621196,0.256241283318342,0.21179685095740483,0.037626441808698376,0.011438508645234722,0.12213270844928949,0.32519620552692224,0.07047880799275329,0
0.6723132581400298,0.3792551690259654,0.18974601565827262,0.021637628739539182,0.01625827342749224,0.12926459558676617,0.3086595895954499,0.06577772561632689,0
0.44571185358586934,0.3187626644281732,0.2533428776777238,0.036505193531366505,0.014166960247780492,0.11375839661648289,0.3053311078096472,0.06470089287985739,0
0.5150883166631198,0.2532013412449094,0.2203401410667607,0.04615976621554853,0.009118575209710808,0.06440681809494304,0.3664851385525528,0.11771290468559842,0
0.624047669716961,0.39305736718567147,0.21723096430506297,0.02884056114507611,0.0021025567980417397,0.0391589524497913,0.6225227572099999,0.3417569450921671,0
0.6358374122153649,0.3333156593582129,0.17332597320119184,0.02577563666779631,0.006809885388034429,0.05005365686518572,0.4145926275626236,0.16154344601407866,0
0.6995956586507768,0.3682559739732005,0.17212969312224252,0.031476605776860664,0.009733226391402389,0.10050523643517499,0.360920431649314,0.09673666299367098,0
0.5479889338157055,0.3947334300931549,0.2393200107834503,0.030817240235776783,0.020545840232133083,0.14648825686733025,0.26076298353321764,0.041938755895880545,0
0.544200893807193,0.2937239291011306,0.20764678011019946,0.030727836297434585,0.4245703062961328,0.9403817850412175,0.09550320314448227,0.0002279065652832674,0
0.26869546712066394,0.1287585575788705,0.4728895205555361,0.22880000760168662,0.13414762120990903,0.6096458162872995,0.1524340698301895,0.005443273777468531,1
0.7536071504575442,0.3286839283846405,0.1539636465944926,0.033774745275361916,0.00831653036976206,0.08932343721415416,0.36559370128065094,0.0996009893551114,0
0.6428176207703767,0.3855290305632402,0.18151721825131495,0.02378020045854922,0.010018064747829424,0.11403673193853213,0.3665560063715687,0.09609048890284212,0
0.575441583315599,0.3460337253434535,0.19981053736793097,0.026008800980115935,0.014268152821715325,0.10963581316817785,0.3238772644199328,0.07978876349800919,0
0.740114918067674,0.4973498291678364,0.15188836962351457,0.01687988885750443,0.03826953203483305,0.27113031606645616,0.21629517600793643,0.020887413977980846,0
0.5031283251755693,0.3597384827957582,0.2498483791230147,0.04143872475540866,0.001233050243630586,0.011416268432310181,0.761117387633487,0.5965840200951581,0
0.7655671419450947,0.30968985435859614,0.16471269219927787,0.02530842968269534,0.004909713737862361,0.07947107246351691,0.4673946064155684,0.17158426201947063,0
0.721898276228985,0.35175045886923156,0.14721868498080126,0.030299815446144004,0.006412610843825023,0.04979545087838817,0.4379675854104521,0.1802690133375122,0
0.5905937433496489,0.2724881725055585,0.23236656788427199,0.02800983361933907,0.007919255821070196,0.06350375709625113,0.3917634837558779,0.1328821667234733,0
0.541859970206427,0.3175468141713916,0.2677027869074742,0.04507472797409477,0.058564264792423805,0.39513785470633145,0.19555324413977734,0.014262309132606715,1
0.5866780165992764,0.42175703532169667,0.2502814045162796,0.023741824949779895,0.12685800806910785,0.5730131438086298,0.15149603314085672,0.0053187072484745645,0
0.6862311130027665,0.2649487600166813,0.19607419126248032,0.03956068007242899,0.007008522664621588,0.05348029528022867,0.39739940302388255,0.1464008180818959,0
0.6833794424345606,0.22700068145790048,0.1850303062086499,0.0375254420218344,0.5258565763406627,0.7378507481911117,0.06592675439280558,0.0005215068042255854,0
0.6786975952330283,0.43795916360158654,0.1876291091566825,0.018247927313220613,0.4905178808948767,0.821119431752968,0.07682907159491867,0.00019466380221090044,0
0.6532879336028943,0.41902498979443487,0.21328192789248165,0.019450832669735896,0.011352307565394846,0.10666674938946331,0.3585344965691465,0.09743817901141401,0
0.615748031496063,0.5267536159193988,0.19925236854644027,0.018078782718520564,0.015812276529715442,0.1425980476969187,0.3036308719194095,0.06148301748840895,0
0.6105128750798042,0.3786769757625937,0.18112264553256674,0.021941795745994124,0.01102249473116539,0.07241667695346911,0.3535685334988775,0.10555008101905475,0
0.7284954245584168,0.47459707712319726,0.1586085193448901,0.01698355076104839,0.017056570396158474,0.1382846050783127,0.30470645195930035,0.06189925821198226,0
0.608682698446478,0.3872562908298503,0.18966711351760288,0.020644584510631385,0.015392514744363598,0.17455408286663499,0.3140625603933713,0.061865359128145045,0
0.0404341349223239,0.10377743663945993,0.7880213824277993,0.5753818044109942,0.323209078781128,0.5501224000220594,0.1075596873741893,0.0019843773943800385,1
0.5536497127048309,0.4769516962132763,0.20838136221043718,0.02127115767992315,0.009482118894447784,0.11070349065689021,0.3593219714784398,0.09087394769508603,0
0.5984677590976804,0.43569914788841607,0.19414504164636756,0.02050566993050678,0.03659798064047314,0.27070987689313397,0.22497646085144724,0.023886004428282284,0
0.3437327090870398,0.3701010310194031,0.39534127100818506,0.09729985446879563,0.17872482362541992,0.6654699101578857,0.13628799094232252,0.0032973396493527207,1
0.22562247286656736,0.210532797229586,0.5005193224794717,0.18553412230650965,0.6801677547953449,0.5136532078355813,0.08351397712146337,0.0014406468258661878,1
0.6698446477974037,0.5703026098005071,0.1689494177374558,0.013448848327339818,0.06670089724649372,0.4128086063818169,0.1827873068568302,0.011120524538102732,0
0.5462013194296659,0.3216231204188113,0.26293980129483047,0.03703544450008489,0.37947964524597044,0.7530238683718672,0.0930556536945754,0.0003805919008298534,0
0.581655671419451,0.29321328944671904,0.20987806281170393,0.03462317747977229,0.008084162238184926,0.058315398019676626,0.382272071336196,0.13285895291910746,0
0.6323898701851458,0.4052930083762823,0.20442468456258941,0.02320004733979592,0.028416373704118345,0.22454896232949983,0.2409935069302621,0.03019762015826417,0
0.584251968503937,0.38398671172540805,0.21523896640700105,0.030081836634287762,0.00665997046501466,0.08033525875822821,0.38987457705137774,0.11503929661050252,0
0.5343264524366886,0.43227596462438606,0.22419932289798283,0.024678863373165102,0.013522326077898992,0.13182847852513524,0.30014187368132633,0.05699482972125564,0
0.5587997446265163,0.2776870245466007,0.25034413293653224,0.04559159953948218,0.010355373324623905,0.08251581242207313,0.3541713536558998,0.10101166890149407,0
0.4661842945307512,0.37594439785351613,0.2146498708705763,0.022409076245406848,0.0037778560681666113,0.039535402230660835,0.502678590482854,0.23543244276723446,0
0.5023196424771228,0.26894242213122194,0.2176001404148715,0.04098899420602195,0.02062829344069045,0.20302439072445738,0.2749773985376315,0.04275831967754746,0
0.3700787401574803,0.14072830777562623,0.2925169581589379,0.10098110279495154,0.014950265722351766,0.12240203486662816,0.32407108256284023,0.07586530148799914,0
0.5749308363481592,0.3109143383465653,0.2235329164630802,0.03258847991817244,0.004272575315028341,0.022042074616271945,0.5847734987416247,0.37570923848464266,0
0.6818897637795276,0.35147950191293303,0.19121316753720496,0.030882593095545613,0.02213119054665311,0.16488935240518282,0.2571212053726094,0.037842789490121494,0
0.6834220046818472,0.3709600710609972,0.18290323595633337,0.024555789492712362,0.006112780997785484,0.07319036478493514,0.425549137414701,0.14786061586237045,0
0.5050010640561822,0.3807396714433077,0.230137102911452,0.029996742524761304,0.007566955750180756,0.07305611050639373,0.3986326268825854,0.13048304888581747,0
0.6513300702277081,0.3461129418000169,0.2081667365017043,0.026006930494052095,0.007566955750180756,0.10431485089153904,0.4023460474516489,0.11954161473009842,0
0.802851670568206,0.272233751655748,0.12050875382968076,0.040266790134068434,0.4965781917171193,0.7308734455846078,0.06879398060292974,0.00038718852288115407,0
0.5895722494147692,0.18046327810550283,0.25511956102709443,0.06930564814846875,0.019230336779945133,0.18857118916646576,0.2756175392445019,0.04265697303295106,0
0.5579910619280698,0.28654592250143757,0.20640266823109515,0.03372202050110859,0.010542766978398618,0.11686530989566467,0.34239059781792436,0.08086093725812589,0
0.5221110874654182,0.2747663612348908,0.20376665302076344,0.038610352895288795,0.016659295847466612,0.1975141250977286,0.30780954320772813,0.05717942760728004,0
0.47452649499893595,0.23225262654109352,0.25058637019412877,0.05472921839041685,0.005891656484538342,0.07871804031782383,0.42661057791361723,0.14343961595058644,0
0.5064907427112152,0.2156561678984385,0.25127590253630133,0.050641893227283775,0.006112780997785484,0.09152726480525668,0.4332193779906235,0.14511570915834407,0
0.6274100872526069,0.421357657349208,0.1808739012440355,0.018824403554410566,0.009107331586898361,0.05395191302622511,0.3689088069564038,0.13325183512572555,0
0.5716535433070866,0.43372098544721377,0.21035971380223742,0.02253111965506851,0.012154352405343596,0.12239540314166773,0.31614278211529667,0.0663466150715529,0
0.5771015109597787,0.2697715496864454,0.18904217641554927,0.03814148769379425,0.007124706728168928,0.0747326458802738,0.38439770666291573,0.11708959206036984,0
0.7389231751436476,0.3636688174739084,0.16803878830144192,0.02499532469931506,0.01061397656862599,0.12023425601668007,0.3685848996549038,0.09890719992578832,0
0.735518195360715,0.35038855889118176,0.16658217101490225,0.025739494801143008,0.021580253203658965,0.2077448499462794,0.2716784945693683,0.04122309774292746,0
0.8249414769099809,0.3895781512325845,0.10702671875265932,0.03097431257203164,0.7141684594760811,0.7905793473325492,0.06190215130339524,0.0011234062597771507,0
0.8601830176633326,0.2864109133176295,0.1333871710313556,0.03567611635157618,0.009028626254105963,0.07400410084389843,0.3924823019043523,0.1279051591479003,0
0.4263460310704405,0.2376999236334149,0.26418213098684895,0.04977534474151925,0.00650255979494741,0.12022951876478678,0.43340907183090516,0.13531030490917637,1
0.45601191742924024,0.32578698902215847,0.2623352241090015,0.03978072813011842,0.01704532677334603,0.1618113006309802,0.29451434579891556,0.053126568822233676,0
0.488784847839966,0.38820122389455974,0.20539777841044096,0.023476169108851655,0.08638472663540347,0.4509002632119,0.16640079836837446,0.007916700337042743,0
0.5159395616088529,0.2635817273946391,0.201977934619015,0.03506660680686341,0.011966958751568883,0.13448971735547915,0.3441126032409191,0.0819092218540977,0
0.5787614386039583,0.4900462433176867,0.18580016735836338,0.018415722560087514,0.004808521163927526,0.021799308730775097,0.5639992170315192,0.36618629263383945,0
0.4814215790593743,0.3037070846995366,0.2570152796526365,0.039585730945642265,0.01011176157471678,0.07257647434724927,0.3417164248873581,0.09760695506326698,0
0.6424771227920835,0.23143364024005614,0.19791785197290357,0.037903106514643736,0.084274674117209,0.40250142141677553,0.16322457652438574,0.007697363827990288,0
0.6257075973611407,0.4038391153898479,0.19249923715951467,0.021763311626648577,0.002379899407421296,0.04796339967818106,0.5789917401169258,0.2831192680229395,0
0.8273675250053203,0.35822257902764526,0.15465893188118748,0.02708915876907305,0.009830671094054711,0.10355550176197283,0.36777575399763474,0.10142312681110696,0
0.668440093636944,0.25607232114394324,0.1738706251670531,0.028861066788745973,0.008717552789736432,0.05414343997641176,0.3849047314260351,0.1407735952355139,0
0.5688444349861673,0.3219170303571635,0.24597701871806157,0.03391250351951763,0.00488347862543741,0.0852892248592869,0.47519668104384005,0.17585572655107348,0
0.8118748669929773,0.35197955265973296,0.13950180218356054,0.026544153966014408,0.00699353117052663,0.09206257582443643,0.4277458129853351,0.1428279980570935,0
0.4986167269631837,0.31858154220040164,0.2085513659110201,0.0299818946168908,0.017172754459705813,0.1680822167318326,0.2805915194492496,0.04549066080745253,0
0.6716322621834433,0.4140936011165231,0.19134328116096108,0.023245802631941415,0.003470530475079592,0.04418857198535059,0.5123252877140141,0.23384433652502992,0
0.4585656522664397,0.17602279899049894,0.23915004554283784,0.059994803938106675,0.009350943336805487,0.08652654993250318,0.3790324207844392,0.11318766191879091,0
0.674143434773356,0.4803114350423267,0.18567591830684868,0.01687332620623169,0.022498482107155052,0.17567303700515474,0.2917408934672265,0.05593795311681916,0
0.5113854011491807,0.38623095648757005,0.26209887560444084,0.033719312587103936,0.01675299267435397,0.14994027684736888,0.33764400087279456,0.0792876203374166,0
0.6268567780378804,0.3039343060537924,0.19111937982455915,0.032638605880166816,0.004939696721569823,0.02421475829489976,0.5428145482528429,0.3354946428314765,0
0.41557778250691635,0.2151912791276514,0.258600529176591,0.059462301789189875,0.025946525345574664,0.23114349292233627,0.25221755293908266,0.033077640464975654,0
0.6048520961906789,0.3253193582020824,0.18721768648909373,0.02941580603316386,0.005393189366394099,0.053566098288574934,0.43069747123823443,0.16379292074633903,0
0.5163226218344329,0.24586485630910787,0.22209584820233141,0.04155257789609013,0.01398331446528829,0.1463658658394007,0.304659828704606,0.057830619064394816,0
0.5086614173228347,0.19228461444479134,0.20662188380898397,0.050454968983256104,0.0083015388756671,0.057998857911983295,0.37740529986176063,0.13049921591487185,0
0.5878271972760162,0.44134787174014517,0.22218405286138124,0.02084607061516644,0.007477006799058368,0.07200695491829424,0.4270916461165143,0.1555524207899379,0
0.5857842094062566,0.358687282130083,0.18878572554107007,0.028942365235834846,0.004343784900773258,0.056375763786203695,0.47181289759763945,0.1886119185320273,0
0.47733560331985525,0.3274906535027012,0.21313692275577842,0.03583842267443316,0.010085526462291829,0.09326128562664367,0.32590324976997476,0.0771122874375232,0
0.6460523515641626,0.37505412148269085,0.18018203211991876,0.020241364692345148,0.00877002301010388,0.07130606948030611,0.3801294386725135,0.11978934190084818,0
0.6301766333262396,0.4590352221698751,0.17424720018304596,0.020448251457236992,0.013473603728814057,0.1432689348488851,0.310102516244624,0.060676675013005256,0
0.6117897424984039,0.24311538625077672,0.19877776969699174,0.03351821698377602,0.009369682702182957,0.1059039592008386,0.3659547270929496,0.09765396321297186,0
0.6975101085337306,0.47862536531433025,0.1379445666310873,0.016455745425242196,0.7165858373497924,0.25095241883111297,0.04104147967202653,0.005271959812343881,0
0.7312619706320493,0.42143072900927775,0.18010021827807182,0.01905827109425616,0.016160828729322372,0.14998636201887744,0.30418189525385986,0.05878283578837047,0
0.617237710151096,0.3333483236819897,0.18361441969845363,0.027094329296324073,0.03653426679729325,0.2616309220725519,0.2294724560087194,0.025635303733176806,0
0.4433283677378166,0.2174629748176305,0.2450016469768385,0.05230685149522099,0.010520279741738634,0.1076919461628126,0.3361732354621403,0.07993316374608161,0
0.532794211534369,0.31053092081691785,0.218091459137163,0.03287549272793741,0.005115846757014543,0.07266227025982676,0.46669701194476354,0.180365123712002,0
0.6259204085975739,0.4661477185830272,0.20373496231779858,0.01927874849411787,0.11090331235445519,0.6223018027873922,0.16226924699507722,0.006569488457292862,0
0.5286231113002766,0.2667880072035282,0.21551952105173858,0.04174358199075784,0.005678027718338679,0.04321384430499796,0.4479139030554863,0.1959973702685717,0
0.6598425196850394,0.493638925114354,0.16987530212792615,0.01663622171271787,0.013840895289316002,0.11896072483176574,0.3372647428377552,0.08402808738207468,0
0.6972972972972973,0.42495234815694444,0.17319380493950237,0.019340904883442214,0.016543111783919276,0.1476282046640628,0.31561923049711876,0.0659210069035272,0
0.502532453713556,0.38839599916946604,0.23259117807232432,0.029304366315435846,0.006959800311054198,0.045933906475475614,0.41935966794071444,0.17379834041111833,0
0.7502447329218983,0.3886784762809708,0.16582352714811374,0.01990159300822144,0.03600581669544154,0.2888719904371038,0.22466623711204656,0.022824206760808895,0
0.6468610342626091,0.507512333356577,0.17647185161436157,0.01461058015376032,0.011479735247272176,0.13577224840528906,0.3692356386097203,0.09541370695510913,0
0.547307937859119,0.4474434226863336,0.21825226850757534,0.019529738888303023,0.01769745669027501,0.15501714642694764,0.32414212894849836,0.07217238359051237,0
0.16326878059161526,0.027161955525003556,0.7347818962404471,0.6114804150573404,0.16221919060811524,0.5711919172523273,0.141008876875366,0.004242701060256663,1
0.02226005533092147,0.08707182550121378,0.823871169526765,0.6443484268015888,0.2813041098899603,0.5869781004846861,0.1146916119445325,0.0021341300475561462,1
0.6157054692487763,0.3065262485998443,0.17900788747371593,0.029788121333381143,0.009212272036598164,0.10431444215581577,0.370897661268922,0.10233287945139904,0
0.4859757395190466,0.4072966133459896,0.27385961552627747,0.03271864990506809,0.03079627311153964,0.22865901299766567,0.24842788119088471,0.03309049985575328,1
0.6898489040221324,0.4057911141935932,0.1850687685763299,0.017377664689214173,0.006034075660510632,0.0499076860143217,0.4349770058320962,0.1743407360405294,0
0.5821238561396042,0.27830445470155524,0.2137423038487945,0.03733339650282063,0.0030657601793402495,0.030644303028928954,0.5492158218450341,0.2996161163249518,0
0.5604596722706959,0.26903885389784815,0.22881624265002296,0.03451943168160279,0.004688589224615219,0.0531084696077609,0.5062094632218397,0.22854813821164952,0
0.40476697169610554,0.1978378663771439,0.24904290914781874,0.06633702940269733,0.006858607741601819,0.07494107300769455,0.41761820018273454,0.14002437399830595,0
0.7624175356458821,0.42251132599107694,0.1655608868240818,0.022996382934160984,0.06160753770820933,0.3727537284967598,0.185620955393114,0.011915536621846828,0
0.45950202170674614,0.23839074340931116,0.2440177718299546,0.0454928651863818,0.00669370132448709,0.04903530109337535,0.42358662495041643,0.1694985040475671,0
0.41600340497978294,0.2215707319681644,0.24397066826777658,0.05595034888214391,0.009673260423987463,0.11721691223824472,0.3481508929937053,0.08262121094810283,0
0.47499467971908915,0.14890988652118714,0.22635387722885447,0.07744599977997649,0.008297791004384589,0.10707856516244561,0.39699293359737753,0.11818401024224438,0
0.4933390082996383,0.33550421845066286,0.2204543564435466,0.028333178658317637,0.01136729905500735,0.10636968240421123,0.35629713948574904,0.09702397250068923,0
0.5088316663119813,0.3424085804911708,0.22943378157548516,0.03245949437155791,0.008755031520491377,0.09061872723388399,0.3427918856193136,0.08459004793089836,0
0.6472866567354757,0.47377588818989597,0.16747770110821003,0.016821028558650836,0.015718579702828087,0.1420804475222578,0.3011269817902277,0.059591905886818015,0
0.6572036603532667,0.33739279392505633,0.21150897974625707,0.028820405085585494,0.003339354917437294,0.017017324352786523,0.6273564850686693,0.44658824647019324,0
0.4751649287082358,0.15445003415272934,0.2494940023889883,0.07045477299084743,0.013226244103141965,0.095435357840303,0.31923682572367684,0.0774560571313407,0
0.5271759948925303,0.29116547537479603,0.21111126560878463,0.0323268412276904,0.20025260662664127,0.6292589960823208,0.121915282827313,0.0018350978177711966,0
0.6235794849968078,0.3428166839584464,0.21787026969770154,0.027750966271226783,0.010209206272886647,0.090270550884004,0.39012393884547225,0.12302261792603436,0
0.5468823153862524,0.32967951419151437,0.22729094680016065,0.02397283763995535,0.4155379321572969,0.8287780368364059,0.0912571758680484,0.00026662542262261306,0
0.4924877633539051,0.31667739872549355,0.21165725137475916,0.02998903785305687,0.014549243302377394,0.12164228817960453,0.3114562407531508,0.0677905293103792,0
0.6223451798254948,0.4409911410534105,0.19618444838913712,0.019427734240586286,0.015636126494270722,0.16565278578150822,0.30981456465762325,0.060471599264725645,0
0.32155777825069165,0.12834569601602747,0.4793489438836041,0.22435776177098077,0.19821751153409703,0.6609486296522763,0.12715205973884194,0.0023645581415698887,1
0.5879123217705895,0.43167015082347776,0.20530825464736413,0.023347911532093098,0.008102901603562397,0.09764318404292753,0.38934525271084386,0.11265819372744354,0
0.6162587784635029,0.5186643290256778,0.18747795282194182,0.015621197510230571,0.16457660276542918,0.5578670520916477,0.13165876834736479,0.0030160896361585404,0
0.7051713130453288,0.3966954247057812,0.19351842846088646,0.022088129151869113,0.005288248916694296,0.08035384452076026,0.4363504247240696,0.145619347832801,0
0.6397957012130241,0.41891661499534855,0.18455110425314508,0.020405204481914296,0.0017989790807196892,0.012518650752727081,0.7301273563598624,0.5615792138353511,0
0.5713130453287933,0.47573758625315704,0.23075044542680556,0.018573262103420432,0.009834418965337224,0.05706829896234954,0.35400013533654906,0.12114468622092808,0
0.2512875079804214,0.17437691988376153,0.45584779591894126,0.18303221337528824,0.17375139605782505,0.5696019064195579,0.13157201280991326,0.003080151724338764,1
0.6985741647158971,0.3849582406341276,0.17214067318323598,0.02050860264802326,0.004707328589992689,0.03649810583077756,0.4936252516874323,0.2437493556715449,0
0.5152585656522665,0.18266882447547111,0.2294312525979163,0.05381359041772384,0.006903582214921785,0.05699124766139545,0.40987544871928827,0.15101480848828183,0
0.5916577995318153,0.2937966139776291,0.21551091956794174,0.034582794883108406,0.3675089386320839,0.8404240276439642,0.09433058324743848,0.00010415802012864791,0
0.6927005745903384,0.34615232520748,0.1671855828323584,0.026201116511231987,0.4880892592280196,0.7192242854956562,0.06907114315266373,0.0003851228913811346,0
0.5204937220685252,0.34426412030508863,0.2225583642631786,0.029451423833408406,0.0066224917342597184,0.10764271367763333,0.41646763477103943,0.1260134450067135,0
0.5457331347095127,0.2339655828507708,0.20395177274046242,0.04050459709595094,0.005524364924036398,0.048369737128840906,0.4459983822289094,0.18406757160046552,0
0.40361779101936585,0.38456828892444644,0.3203667151553159,0.049874141190586224,0.720918378703955,0.7897023990546465,0.05549208069687277,0.0014221224907893992,1
0.4888699723345393,0.39902905577834785,0.23825852435425432,0.02994375706519509,0.41009227258398273,0.8412279044723886,0.08967692344415351,0.00014420858172173507,0
0.6163864652053629,0.45352303857760995,0.2002376511823239,0.01946370235318134,0.0056405489875837374,0.07571128119078406,0.45689749322789097,0.17071656727179801,0
0.6523941264098745,0.3931318601109564,0.18131028703813276,0.023485756738489464,0.01156593633159451,0.08483487316002818,0.32014173965388093,0.0799170478272294,0
0.6935092572887849,0.37203396975885933,0.18481515571414142,0.02847113883830885,0.004021467818073736,0.04359125434751093,0.5245687428327377,0.2481942600661024,0
0.6755905511811023,0.5035300499283604,0.17479336219782815,0.017552246182411198,0.00882998898200126,0.06016814398098623,0.3657431637189428,0.12152667374881373,0
0.6543945520323473,0.3624338614239773,0.21737359732667846,0.022567691607558355,0.014504268824574972,0.1480715540335899,0.3331046595676561,0.0756270139221324,0
0.704660566077889,0.3861762724175452,0.1620719435984371,0.02479504305202442,0.01808348762063688,0.14404121762092653,0.27440680514444077,0.04669570388808357,0
0.705767184507342,0.43417620646398764,0.1630730450598886,0.022539051562686648,0.007649408958738122,0.08959954290956339,0.3845035331055974,0.11096371744380643,0
0.6458395403277293,0.3240995556870752,0.20435436097565285,0.02363038781938382,0.0026834771247433464,0.01755950510650868,0.6528209368473826,0.4537683989982215,0
0.639923387954884,0.2847925868433652,0.19194570563072066,0.03149668294596657,0.018192175937136738,0.18915097111835338,0.2887378093591658,0.049143948650008894,0
0.7196850393700788,0.3596345628135435,0.17840162742966795,0.025451339320240112,0.010302903099774004,0.08898182658886454,0.3603808287051571,0.10352140287556842,0
0.7308789104064695,0.38121411448712356,0.14177871237650735,0.026347195614912413,0.01690665547313871,0.12903702971285863,0.29808384429953527,0.061418891070235675,0
0.6739731857842094,0.4444247338272154,0.1948439462351593,0.015958125003872024,0.003316867676294855,0.02023892444350414,0.6036874985303066,0.39917519190934836,0
0.598638008086827,0.3518154862263006,0.203007356376753,0.029914585393327878,0.01076389149164576,0.10123958610203528,0.3254344276874701,0.07551231721644726,0
0.49278569908491165,0.3294812103003331,0.2286294305873968,0.03336802202371046,0.006974791805149158,0.05655299120702241,0.4252958184524661,0.15971122907573565,0
0.561055543732709,0.5132206521602913,0.20962974262512318,0.01853594839229959,0.008773770885868847,0.11176727509579178,0.36923236572914175,0.09598033684046173,0
0.6723132581400298,0.36433490527743745,0.1884318964186554,0.029359227032911633,0.01985623158444916,0.2083281330282546,0.28378383345269265,0.046098576159557696,0
0.7370504362630347,0.3871692246091168,0.1532315570964045,0.028956378225631442,0.059696122457637106,0.3837438710025071,0.18958631613331878,0.012801572462460392,0
0.6627367525005321,0.4372571992894843,0.17996027516138122,0.024146809390422436,0.009542084866345165,0.0636572432410946,0.3561424150323872,0.11306003186819534,0
0.7764630772504788,0.35343082977182744,0.13510925195813167,0.029748248642518856,0.010827605334825654,0.1142200291577438,0.3302732174984637,0.0738801230128452,0
0.7327090870397958,0.3953181460661103,0.17428874904152492,0.020296239446484045,0.018229654667891677,0.13483126343843338,0.27628534732171306,0.048424021877706905,0
0.6444349861672697,0.3313003788469377,0.17056710652672674,0.031406648054969705,0.017247711921215696,0.131374463437484,0.2890710573713528,0.056995997627516996,0
0.5380293679506278,0.39707616335008394,0.22660583662499645,0.02374067248706241,0.057091350661203695,0.3636650510148877,0.19371810974064269,0.014107154691851656,0
0.6444349861672697,0.30592043189308865,0.18415608262628655,0.02832908331467197,0.006480072558287428,0.11989720592947999,0.4346325695388864,0.13657378436216028,0
0.7107044051925941,0.31516575645893613,0.20254597941893293,0.02929376813901221,0.025504276319080376,0.18866162503142186,0.24662742496271559,0.03295564726765446,0
0.5151734411576931,0.27197938494646107,0.2092087359205089,0.03471845208978336,0.0077318621672954856,0.07715922403993385,0.3849716968053213,0.11868148538506096,0
0.5940412853798681,0.1931352952812994,0.20305131310037353,0.049838747465682245,0.010220449895699096,0.07498433250798393,0.3366306246276263,0.09340769181542155,0
0.5799531815279847,0.3608261256925969,0.1927811145562439,0.023363541898720405,0.032887586291251394,0.25232153400705093,0.22399263487718518,0.022918268634684918,0
